spp_site,PC1,PC2,PC3,PC4,PC5,PC6
LATHYRUS SPHAERICUS_cowidrt.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
LOMATIUM NUDICAULE_cowidrt.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
ACMISPON PARVIFLORUS_cowidrt.ca,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
BROMUS STERILIS_cowidrt.ca,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
BERBERIS NERVOSA_cowidrt.ca,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
MAIREANA CARNOSA_credoj.au,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
MAIREANA SEDIFOLIA_credoj.au,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
VITTADINIA EREMAEA_credoj.au,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
CUSCUTA PLANIFLORA_credoj.au,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
MEDICAGO TRUNCATULA_credoj.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
MEDICAGO MINIMA_credoj.au,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
GOODENIA MIMULOIDES_credoj.au,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
SALVIA VERBENACA_credoj.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERAGROSTIS DIELSII_credoj.au,-0.114704373,-0.015194099,-0.001194984,-0.021405837,0.142677933,0.031756861
RYTIDOSPERMA CAESPITOSUM_credoj.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ENNEAPOGON CAERULESCENS_credoj.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ENNEAPOGON POLYPHYLLUS_credoj.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
STIPA NITIDA_credoj.au,-0.060470844,0.069728254,0.084384253,0.070168671,0.369092586,-0.099667813
PTILOTUS OBOVATUS_credoj.au,-0.121680443,0.133255745,0.113368941,0.122316104,-0.020316999,-0.135898099
SCLEROLAENA OBLIQUICUSPIS_credoj.au,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
MINURIA SP.(credoj.au)_credoj.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERODIUM CICUTARIUM_credoj.au,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
SIDA INTRICATA_credoj.au,0.059482204,0.162703657,-0.034254281,-0.319746666,0.235824166,0.21945102
MAIREANA TRICHOPTERA_credoj.au,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
CALOTIS HISPIDULA_credoj.au,-0.011812874,0.2178684,-0.007074076,-0.17106786,-0.125673332,0.073279519
EUPHORBIA DRUMMONDII_credoj.au,-0.011812874,0.2178684,-0.007074076,-0.17106786,-0.125673332,0.073279519
SIDA SPODOCHROMA_credoj.au,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
SONCHUS OLERACEUS_credoj.au,0.151392199,0.016347937,0.056113403,-0.155800739,-0.079465905,0.133455039
CENTAUREA MELITENSIS_credoj.au,0.126316892,0.029759007,0.025140792,-0.14303452,-0.051190417,0.114597175
SWAINSONA AFFINIS_credoj.au,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
CEPHALIPTERUM DRUMMONDII_credoj.au,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
ERODIUM AUREUM_credoj.au,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
PTILOTUS HOLOSERICEUS_credom.au,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
MAIREANA SEDIFOLIA_credom.au,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
PTILOTUS OBOVATUS_credom.au,0.049396725,0.154340908,-0.036058765,-0.223215292,0.263736252,0.109509805
VITTADINIA EREMAEA_credom.au,-0.017781523,0.246733952,0.016658409,-0.190134429,-0.170688474,0.082851452
MEDICAGO MINIMA_credom.au,0.126316892,0.029759007,0.025140792,-0.14303452,-0.051190417,0.114597175
ERODIUM AUREUM_credom.au,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
GOODENIA MIMULOIDES_credom.au,0.126316892,0.029759007,0.025140792,-0.14303452,-0.051190417,0.114597175
SALVIA VERBENACA_credom.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SIDA INTRICATA_credom.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERAGROSTIS DIELSII_credom.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
RYTIDOSPERMA CAESPITOSUM_credom.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ENNEAPOGON CAERULESCENS_credom.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ENNEAPOGON POLYPHYLLUS_credom.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SONCHUS OLERACEUS_credom.au,0.026347093,0.084966682,-0.236389535,-0.161644791,0.137729715,-0.256865693
MEDICAGO TRUNCATULA_credom.au,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
PASPALIDIUM CLEMENTII_credom.au,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
STIPA NITIDA_credom.au,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
MAIREANA TRICHOPTERA_credom.au,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
CUSCUTA PLANIFLORA_credom.au,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
SCLEROLAENA OBLIQUICUSPIS_credom.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
EUPHORBIA DRUMMONDII_credom.au,-0.114704373,-0.015194099,-0.001194984,-0.021405837,0.142677933,0.031756861
ERODIUM CICUTARIUM_credom.au,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CENTAUREA MELITENSIS_credom.au,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
CEPHALIPTERUM DRUMMONDII_credom.au,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
VITTADINIA HUMERATA_credom.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
MAIREANA CARNOSA_credom.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
STIPA elegantissima_credom.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ARISTIDA CONTORTA_credom.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CAMPANULA PATULA_elvadrt.ee,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CERASTIUM ARVENSE_elvadrt.ee,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
STELLARIA GRAMINEA_elvadrt.ee,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
HIERACIUM SP.(ELVADRT.EE)_elvadrt.ee,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
TARAXACUM SP.(ELVADRT.EE)_elvadrt.ee,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
ACHILLEA MILLEFOLIUM_elvadrt.ee,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
LEONTODON HISPIDUS_elvadrt.ee,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
EQUISETUM ARVENSE_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
LATHYRUS PRATENSIS_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
MEDICAGO LUPULINA_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
VICIA CRACCA_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
VICIA SEPIUM_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
LUZULA MULTIFLORA_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
LINUM CATHARTICUM_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
ANTHOXANTHUM ODORATUM_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
BRIZA MEDIA_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
DACTYLIS GLOMERATA_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
FESTUCA PRATENSIS_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
FESTUCA RUBRA_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
HELICTOTRICHON PUBESCENS_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
RUMEX ACETOSA_elvadrt.ee,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
RANUNCULUS ACRIS_elvadrt.ee,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
FRAGARIA VESCA_elvadrt.ee,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
POTENTILLA ANSERINA_elvadrt.ee,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
VERONICA CHAMAEDRYS_elvadrt.ee,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
TRIFOLIUM PRATENSE_elvadrt.ee,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ARTEMISIA VULGARIS_elvadrt.ee,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
AGRIMONIA EUPATORIA_elvadrt.ee,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
TRIFOLIUM REPENS_elvadrt.ee,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
HYPERICUM PERFORATUM_elvadrt.ee,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
POA ANGUSTIFOLIA_elvadrt.ee,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
DAUCUS CAROTA_esw.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
TARAXACUM TARAXACUM_esw.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERIGERON ANNUUS_esw.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SOLIDAGO CANADENSIS_esw.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SYMPHYOTRICHUM NOVAE-ANGLIAE_esw.ca,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
TRIFOLIUM PRATENSE_esw.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SONCHUS ARVENSIS_esw.ca,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
SYMPHYOTRICHUM LANCEOLATUM_esw.ca,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
SONCHUS ASPER_esw.ca,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
MEDICAGO LUPULINA_esw.ca,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
AMBROSIA ARTEMISIIFOLIA_esw.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
MELILOTUS SP.(ESW.CA)_esw.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
POA PRATENSIS_esw.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
VITIS VULPINA_esw.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
EUPHORBIA DRUMMONDII_ethadb.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
TRIODIA BASEDOWII_ethadb.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
OLDENLANDIA PTEROSPORA_ethadb.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ARISTIDA HOLATHERA_ethadb.au,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
YAKIRRA AUSTRALIENSIS_ethadb.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
TRIODIA BASEDOWII_ethadn.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ARISTIDA HOLATHERA_ethadn.au,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
TRAGOPOGON DUBIUS_hard.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ACHILLEA MILLEFOLIUM_hard.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
UNKNOWN ASTERACEAE SP.(HARD.US)_hard.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CHRYSOTHAMNUS VISCIDIFLORUS_hard.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
UNKNOWN FABACEAE SP.(HARD.US)_hard.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PSEUDOROEGNERIA SPICATA_hard.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PURSHIA TRIDENTATA_hard.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
AVENA FATUA_hard.us,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
AMELANCHIER ALNIFOLIA_hard.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CAREX ARENARIA_hoide.de,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CALLUNA VULGARIS_hoide.de,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
DESCHAMPSIA FLEXUOSA_hoide.de,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SALIX REPENS_hoide.de,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
BETULA PENDULA_hoide.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
EMPETRUM NIGRUM_hoide.de,-0.039797789,0.195250779,-0.289862005,0.18628069,-0.10828538,0.166127164
CAREX ARENARIA_hyide.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
CALLUNA VULGARIS_hyide.de,0.117805322,0.06572283,-0.118127901,0.310116766,0.025111964,0.074048082
DESCHAMPSIA FLEXUOSA_hyide.de,-0.039797789,0.195250779,-0.289862005,0.18628069,-0.10828538,0.166127164
BRYOPHYTE_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
FALCARIA VULGARIS_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
CERASTIUM GLOMERATUM_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
STELLARIA MEDIA_jenadrt.de,0.117805322,0.06572283,-0.118127901,0.310116766,0.025111964,0.074048082
CERASTIUM FONTANUM_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
BELLIS PERENNIS_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
PICRIS HIERACIOIDES_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
TARAXACUM CAMPYLODES_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
MEDICAGO LUPULINA_jenadrt.de,0.02402317,0.125762201,-0.29540765,0.174004364,0.141255013,0.217251034
GERANIUM DISSECTUM_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
GERANIUM PUSILLUM_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
ARRHENATHERUM ELATIUS_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
LOLIUM PERENNE_jenadrt.de,-0.039797789,0.195250779,-0.289862005,0.18628069,-0.10828538,0.166127164
POA PRATENSIS_jenadrt.de,-0.039797789,0.195250779,-0.289862005,0.18628069,-0.10828538,0.166127164
POA TRIVIALIS_jenadrt.de,0.02402317,0.125762201,-0.29540765,0.174004364,0.141255013,0.217251034
VERONICA ARVENSIS_jenadrt.de,0.117805322,0.06572283,-0.118127901,0.310116766,0.025111964,0.074048082
ARENARIA SERPYLLIFOLIA_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
CREPIS BIENNIS_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
ACHILLEA MILLEFOLIUM_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
SCORZONEROIDES AUTUMNALIS_jenadrt.de,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
TRIFOLIUM REPENS_jenadrt.de,-0.039797789,0.195250779,-0.289862005,0.18628069,-0.10828538,0.166127164
VERONICA PERSICA_jenadrt.de,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
LEONTODON HISPIDUS_jenadrt.de,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
CONVOLVULUS ARVENSIS_jenadrt.de,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
BROMUS HORDEACEUS_jenadrt.de,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ELYMUS REPENS_jenadrt.de,0.031692109,0.100109812,-0.235321418,-0.284208647,0.238106169,-0.109050739
GLECHOMA HEDERACEA_jenadrt.de,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
RUMEX CRISPUS_jenadrt.de,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
CICHORIUM INTYBUS_jenadrt.de,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
MYOSOTIS ARVENSIS_jenadrt.de,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
TRIFOLIUM CAMPESTRE_jenadrt.de,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
CLINOPODIUM VULGARE_jenadrt.de,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
CROTON potsii_jorndrt.us,0.084669863,0.209143709,0.10254922,-0.065356995,0.315226294,-0.017886422
DESMANTHUS COOLEYI_jorndrt.us,0.023460264,0.272671201,0.131533908,-0.013209563,-0.074183291,-0.054116708
PROSOPIS GLANDULOSA_jorndrt.us,0.151392199,0.016347937,0.056113403,-0.155800739,-0.079465905,0.133455039
KRAMERIA LANCEOLATA_jorndrt.us,0.151392199,0.016347937,0.056113403,-0.155800739,-0.079465905,0.133455039
CHONDROSUM ERIOPODUM_jorndrt.us,0.151392199,0.016347937,0.056113403,-0.155800739,-0.079465905,0.133455039
PORTULACA HALIMOIDES_jorndrt.us,0.059482204,0.162703657,-0.034254281,-0.319746666,0.235824166,0.21945102
SENNA BAUHINIOIDES_jorndrt.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
SPOROBOLUS FLEXUOSUS_jorndrt.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
ARISTIDA PURPUREA_jorndrt.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
TRAGOPOGON DUBIUS_kernb.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
SONCHUS ARVENSIS_kernb.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
TARAXACUM TARAXACUM_kernb.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CARDUUS NUTANS_kernb.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ACHILLEA MILLEFOLIUM_kernb.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ARTEMISIA LUDOVICIANA_kernb.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
SYMPHYOTRICHUM ERICOIDES_kernb.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CAREX SP.(KERNB.CA)_kernb.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
VICIA AMERICANA_kernb.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
POA PRATENSIS_kernb.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
ELYMUS TRACHYCAULUS_kernb.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
FESTUCA ALTAICA_kernb.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
STIPA CURTISETA_kernb.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
AGROSTIS SCABRA_kernb.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
ROSA ARKANSANA_kernb.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
HEUCHERA RICHARDSONII_kernb.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
ORTHOCARPUS LUTEUS_kernb.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CAMPANULA ROTUNDIFOLIA_kernb.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CIRSIUM ARVENSE_kernb.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LACTUCA TATARICA_kernb.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ASTRAGALUS FLEXUOSUS_kernb.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ANDROSACE SEPTENTRIONALIS_kernb.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
ARTEMISIA ABSINTHIUM_kernb.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
SOLIDAGO MISSOURIENSIS_kernb.ca,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ARTEMISIA FRIGIDA_kernb.ca,0.117805322,0.06572283,-0.118127901,0.310116766,0.025111964,0.074048082
MUHLENBERGIA RICHARDSONIS_kernb.ca,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
ANEMONE PATENS_kernb.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
FORB SP.(KERNB.CA)_kernb.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CERASTIUM ARVENSE_kernb.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
GALIUM BOREALE_kernb.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CAMPANULA ROTUNDIFOLIA_kernnu.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
SONCHUS ARVENSIS_kernnu.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
TARAXACUM TARAXACUM_kernnu.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CIRSIUM ARVENSE_kernnu.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
CAREX SP.(KERNNU.CA)_kernnu.ca,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
POA PRATENSIS_kernnu.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
ELYMUS TRACHYCAULUS_kernnu.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
FESTUCA ALTAICA_kernnu.ca,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
