"site_code","block","plot","subplot","year","mass","mass_category","note_biomass"
"bldrdrt.us",6,5,"A",2018,140.8,"anpp","anpp does not include WOODY"
"bldrdrt.us",6,5,"A",2019,336.2,"anpp","anpp does not include WOODY"
"bldrdrt.us",6,7,"A",2018,208.2,"anpp","anpp does not include WOODY"
"bldrdrt.us",6,7,"A",2019,144.4,"anpp","anpp does not include WOODY"
"bldrdrt.us",6,8,"A",2018,221,"anpp","anpp does not include WOODY"
"bldrdrt.us",6,8,"A",2019,122,"anpp","anpp does not include WOODY"
"bldrdrt.us",6,9,"A",2018,185.6,"anpp","anpp does not include WOODY"
"bldrdrt.us",6,9,"A",2019,209.6,"anpp","anpp does not include WOODY"
"bldrdrt.us",6,10,"A",2018,118.2,"anpp","anpp does not include WOODY"
"bldrdrt.us",6,10,"A",2019,197.2,"anpp","anpp does not include WOODY"
"bldrdrt.us",6,12,"A",2018,146.6,"anpp","anpp does not include WOODY"
"bldrdrt.us",6,12,"A",2019,194,"anpp","anpp does not include WOODY"
"ebro.es",1,1,"A",2015,6468.68143612,"anpp","does not report ANPP"
"ebro.es",1,1,"A",2016,7141.96500014,"anpp","does not report ANPP"
"ebro.es",1,1,"A",2017,4603.11829512,"anpp","does not report ANPP"
"ebro.es",1,1,"A",2018,4071.182475,"anpp","does not report ANPP"
"ebro.es",1,1,"A",2019,5328.425801,"anpp","does not report ANPP"
"ebro.es",1,2,"A",2015,5961.9282214,"anpp","does not report ANPP"
"ebro.es",1,2,"A",2016,6395.41408303,"anpp","does not report ANPP"
"ebro.es",1,2,"A",2017,4561.59238386,"anpp","does not report ANPP"
"ebro.es",1,2,"A",2018,5651.270387,"anpp","does not report ANPP"
"ebro.es",1,2,"A",2019,5117.219758,"anpp","does not report ANPP"
"ebro.es",1,3,"A",2015,5613.23779954,"anpp","does not report ANPP"
"ebro.es",1,3,"A",2016,6509.854932965,"anpp","does not report ANPP"
"ebro.es",1,3,"A",2017,4861.033319,"anpp","does not report ANPP"
"ebro.es",1,3,"A",2018,5400.5434,"anpp","does not report ANPP"
"ebro.es",1,3,"A",2019,5564.797261,"anpp","does not report ANPP"
"ebro.es",1,4,"A",2015,8508.21368042,"anpp","does not report ANPP"
"ebro.es",1,4,"A",2016,9055.45832155,"anpp","does not report ANPP"
"ebro.es",1,4,"A",2017,7057.75886262,"anpp","does not report ANPP"
"ebro.es",1,4,"A",2018,8039.956633,"anpp","does not report ANPP"
"ebro.es",1,4,"A",2019,7652.019427,"anpp","does not report ANPP"
"ebro.es",1,5,"A",2015,7534.9095088,"anpp","does not report ANPP"
"ebro.es",1,5,"A",2016,8092.99836332,"anpp","does not report ANPP"
"ebro.es",1,5,"A",2017,6294.31072974,"anpp","does not report ANPP"
"ebro.es",1,5,"A",2018,9354.318322,"anpp","does not report ANPP"
"ebro.es",1,5,"A",2019,9092.269327,"anpp","does not report ANPP"
"ebro.es",1,6,"A",2015,7408.19644162,"anpp","does not report ANPP"
"ebro.es",1,6,"A",2016,7678.424030705,"anpp","does not report ANPP"
"ebro.es",1,6,"A",2017,6802.53584764,"anpp","does not report ANPP"
"ebro.es",1,6,"A",2018,6444.450334,"anpp","does not report ANPP"
"ebro.es",1,6,"A",2019,6740.849974,"anpp","does not report ANPP"
"elizwood.us",1,1,"A",2017,339.8,"anpp","TOTAL=Wood production in each year"
"elizwood.us",1,1,"A",2018,452.7,"anpp","TOTAL=Wood production in each year"
"elizwood.us",1,2,"A",2017,184.7,"anpp","TOTAL=Wood production in each year"
"elizwood.us",1,2,"A",2018,151.3,"anpp","TOTAL=Wood production in each year"
"elizwood.us",1,3,"A",2017,492.3,"anpp","TOTAL=Wood production in each year"
"elizwood.us",1,3,"A",2018,631.7,"anpp","TOTAL=Wood production in each year"
"elizwood.us",1,3,"A",2019,137.02,"anpp","TOTAL=Wood production in each year"
"elizwood.us",1,4,"A",2017,636.1,"anpp","TOTAL=Wood production in each year"
"elizwood.us",1,4,"A",2018,754.4,"anpp","TOTAL=Wood production in each year"
"elizwood.us",1,4,"A",2019,70.43,"anpp","TOTAL=Wood production in each year"
"ethadb.au",1,1,"A",2015,0.07,"anpp","anpp does not include WOODY"
"ethadb.au",1,1,"A",2016,81.51,"anpp","anpp does not include WOODY"
"ethadb.au",1,1,"A",2019,77.844,"anpp","anpp does not include WOODY"
"ethadb.au",1,2,"A",2015,49.67,"anpp","anpp does not include WOODY"
"ethadb.au",1,2,"A",2016,131.04,"anpp","anpp does not include WOODY"
"ethadb.au",1,2,"A",2017,6.76,"anpp","anpp does not include WOODY"
"ethadb.au",1,2,"A",2019,6.968,"anpp","anpp does not include WOODY"
"ethadb.au",1,2,"A",2021,3227.804,"anpp","anpp does not include WOODY"
"ethadb.au",1,3,"A",2015,2.67,"anpp","anpp does not include WOODY"
"ethadb.au",1,3,"A",2016,49.92,"anpp","anpp does not include WOODY"
"ethadb.au",1,3,"A",2017,489.75,"anpp","anpp does not include WOODY"
"ethadb.au",1,3,"A",2019,994.82,"anpp","anpp does not include WOODY"
"ethadb.au",1,3,"A",2021,5243.36,"anpp","anpp does not include WOODY"
"ethadb.au",1,4,"A",2015,0.83,"anpp","anpp does not include WOODY"
"ethadb.au",1,4,"A",2016,291.75,"anpp","anpp does not include WOODY"
"ethadb.au",1,4,"A",2017,49.86,"anpp","anpp does not include WOODY"
"ethadb.au",1,4,"A",2019,665.58,"anpp","anpp does not include WOODY"
"ethadb.au",1,4,"A",2021,867.432,"anpp","anpp does not include WOODY"
"ethadb.au",1,5,"A",2015,2.15,"anpp","anpp does not include WOODY"
"ethadb.au",1,5,"A",2017,0.58,"anpp","anpp does not include WOODY"
"ethadb.au",1,5,"A",2018,0.52,"anpp","anpp does not include WOODY"
"ethadb.au",1,5,"A",2019,508.368,"anpp","anpp does not include WOODY"
"ethadb.au",1,5,"A",2021,4.08,"anpp","anpp does not include WOODY"
"ethadb.au",1,6,"A",2016,73.71,"anpp","anpp does not include WOODY"
"ethadb.au",1,6,"A",2017,120.64,"anpp","anpp does not include WOODY"
"ethadb.au",1,6,"A",2019,1776.708,"anpp","anpp does not include WOODY"
"ethadb.au",1,6,"A",2021,67.604,"anpp","anpp does not include WOODY"
"ethadn.au",1,1,"A",2016,225.56,"anpp","anpp does not include WOODY"
"ethadn.au",1,1,"A",2017,88.32,"anpp","anpp does not include WOODY"
"ethadn.au",1,1,"A",2018,1474.252,"anpp","anpp does not include WOODY"
"ethadn.au",1,1,"A",2019,1158.924,"anpp","anpp does not include WOODY"
"ethadn.au",1,1,"A",2021,50.364,"anpp","anpp does not include WOODY"
"ethadn.au",1,2,"A",2015,45.26,"anpp","anpp does not include WOODY"
"ethadn.au",1,2,"A",2016,9.71,"anpp","anpp does not include WOODY"
"ethadn.au",1,2,"A",2018,893.28,"anpp","anpp does not include WOODY"
"ethadn.au",1,2,"A",2019,913.28,"anpp","anpp does not include WOODY"
"ethadn.au",1,3,"A",2015,9.83,"anpp","anpp does not include WOODY"
"ethadn.au",1,3,"A",2016,1593.13,"anpp","anpp does not include WOODY"
"ethadn.au",1,3,"A",2017,480,"anpp","anpp does not include WOODY"
"ethadn.au",1,3,"A",2018,433.28,"anpp","anpp does not include WOODY"
"ethadn.au",1,3,"A",2019,855.116,"anpp","anpp does not include WOODY"
"ethadn.au",1,3,"A",2021,1230.568,"anpp","anpp does not include WOODY"
"ethadn.au",1,4,"A",2015,313.13,"anpp","anpp does not include WOODY"
"ethadn.au",1,4,"A",2016,75.39,"anpp","anpp does not include WOODY"
"ethadn.au",1,4,"A",2017,1100,"anpp","anpp does not include WOODY"
"ethadn.au",1,4,"A",2019,4.812,"anpp","anpp does not include WOODY"
"ethadn.au",1,4,"A",2021,2270.392,"anpp","anpp does not include WOODY"
"ethadn.au",1,5,"A",2015,93.13,"anpp","anpp does not include WOODY"
"ethadn.au",1,5,"A",2016,733.31,"anpp","anpp does not include WOODY"
"ethadn.au",1,5,"A",2017,847.21,"anpp","anpp does not include WOODY"
"ethadn.au",1,5,"A",2018,1686.56,"anpp","anpp does not include WOODY"
"ethadn.au",1,5,"A",2019,1695.536,"anpp","anpp does not include WOODY"
"ethadn.au",1,5,"A",2021,224.04,"anpp","anpp does not include WOODY"
"ethadn.au",1,6,"A",2015,473.13,"anpp","anpp does not include WOODY"
"ethadn.au",1,6,"A",2016,192.39,"anpp","anpp does not include WOODY"
"ethadn.au",1,6,"A",2017,480,"anpp","anpp does not include WOODY"
"ethadn.au",1,6,"A",2018,913.28,"anpp","anpp does not include WOODY"
"ethadn.au",1,6,"A",2019,273.28,"anpp","anpp does not include WOODY"
"ethadn.au",1,6,"A",2021,1059.224,"anpp","anpp does not include WOODY"
"garraf.es",1,1,"A",1999,458,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2000,467,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2001,476,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2002,567,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2003,595,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2004,657,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2005,665,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2006,893,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2007,735,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2008,829,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2009,776,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2010,842,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2011,741,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2012,856,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2013,945,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2014,727,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2015,742,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2016,697,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2017,728,"anpp","anpp includes WOODY"
"garraf.es",1,1,"A",2018,836,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",1999,358,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2000,364,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2001,426,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2002,475,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2003,435,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2004,524,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2005,482,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2006,593,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2007,623,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2008,511,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2009,563,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2010,617,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2011,497,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2012,510,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2013,534,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2014,423,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2015,362,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2016,332,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2017,395,"anpp","anpp includes WOODY"
"garraf.es",2,3,"A",2018,472,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",1999,394,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2000,511,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2001,496,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2002,639,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2003,669,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2004,727,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2005,752,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2006,906,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2007,918,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2008,842,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2009,738,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2010,750,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2011,533,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2012,620,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2013,511,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2014,416,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2015,315,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2016,377,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2017,380,"anpp","anpp includes WOODY"
"garraf.es",3,5,"A",2018,396,"anpp","anpp includes WOODY"
"hubbard.us",1,1,"A",2014,19302,"anpp","anpp includes WOODY"
"hubbard.us",1,2,"A",2014,10766,"anpp","anpp includes WOODY"
"hubbard.us",1,7,"A",2014,13756,"anpp","anpp includes WOODY"
"hubbard.us",1,8,"A",2014,14441,"anpp","anpp includes WOODY"
"lcnorth.cl",1,19,"A",2016,725.538960671662,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,19,"A",2017,120.13579809746,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,19,"A",2019,508.877468217254,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,20,"A",2016,133.566454210495,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,20,"A",2017,48.1022524594756,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,20,"A",2019,16.9716096259944,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,21,"A",2016,79.7551091204425,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,21,"A",2017,204.664538280691,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,21,"A",2019,244.094947676075,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,22,"A",2016,202.965288295484,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,22,"A",2017,18.4014856406912,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,22,"A",2019,20.390771391286,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,23,"A",2016,435.46983204341,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,23,"A",2017,695.081140654994,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,23,"A",2019,816.337897361706,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,24,"A",2016,20.6630205906697,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,24,"A",2017,53.9910961061786,"anpp","TOTAL include LITTER"
"lcnorth.cl",1,24,"A",2019,23.1297206705239,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,13,"A",2016,102.400914658953,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,13,"A",2017,26.6206364846938,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,13,"A",2019,488.483713557339,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,14,"A",2016,380.932426323067,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,14,"A",2017,128.820600555904,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,14,"A",2019,144.239144467517,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,15,"A",2016,292.602532459111,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,15,"A",2017,464.475246116711,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,15,"A",2019,778.4360437352,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,16,"A",2016,1358.39557355841,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,16,"A",2017,836.643058102906,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,16,"A",2019,703.249101973544,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,17,"A",2016,630.383637434037,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,17,"A",2017,159.923814522136,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,17,"A",2019,389.266246750782,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,18,"A",2016,487.010279609735,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,18,"A",2017,262.884281885002,"anpp","TOTAL include LITTER"
"lcsouth.cl",1,18,"A",2019,385.878163890646,"anpp","TOTAL include LITTER"
"matta.il",1,1,"A",2015,216.04416,"anpp","anpp include WOODY"
"matta.il",1,1,"A",2016,129.135,"anpp","anpp include WOODY"
"matta.il",1,2,"A",2015,139.33952,"anpp","anpp include WOODY"
"matta.il",1,2,"A",2016,84.9035,"anpp","anpp include WOODY"
"matta.il",2,3,"A",2015,66.99168,"anpp","anpp include WOODY"
"matta.il",2,3,"A",2016,111.2305,"anpp","anpp include WOODY"
"matta.il",2,4,"A",2015,75.43488,"anpp","anpp include WOODY"
"matta.il",2,4,"A",2016,126.721,"anpp","anpp include WOODY"
"matta.il",3,5,"A",2015,121.36832,"anpp","anpp include WOODY"
"matta.il",3,5,"A",2016,142.999,"anpp","anpp include WOODY"
"matta.il",3,6,"A",2015,72.27328,"anpp","anpp include WOODY"
"matta.il",3,6,"A",2016,52.4215,"anpp","anpp include WOODY"
"matta.il",4,7,"A",2015,54.58368,"anpp","anpp include WOODY"
"matta.il",4,7,"A",2016,92.5765,"anpp","anpp include WOODY"
"matta.il",4,8,"A",2015,91.71552,"anpp","anpp include WOODY"
"matta.il",4,8,"A",2016,177.4408,"anpp","anpp include WOODY"
"matta.il",5,9,"A",2015,111.59232,"anpp","anpp include WOODY"
"matta.il",5,9,"A",2016,79.2715,"anpp","anpp include WOODY"
"matta.il",5,10,"A",2015,159.68896,"anpp","anpp include WOODY"
"matta.il",5,10,"A",2016,192.916,"anpp","anpp include WOODY"
"nplatte.us",1,1,"A",2015,28.16,"anpp","anpp include WOODY"
"nplatte.us",1,1,"A",2016,28.6,"anpp","anpp include WOODY"
"nplatte.us",1,1,"A",2017,52.92,"anpp","anpp include WOODY"
"nplatte.us",1,1,"A",2018,40.84,"anpp","anpp include WOODY"
"nplatte.us",1,2,"A",2015,51.8,"anpp","anpp include WOODY"
"nplatte.us",1,2,"A",2016,8.68,"anpp","anpp include WOODY"
"nplatte.us",1,2,"A",2017,65.4,"anpp","anpp include WOODY"
"nplatte.us",1,2,"A",2018,9.2,"anpp","anpp include WOODY"
"nplatte.us",1,3,"A",2015,39.96,"anpp","anpp include WOODY"
"nplatte.us",1,3,"A",2016,22.6,"anpp","anpp include WOODY"
"nplatte.us",1,3,"A",2017,63.32,"anpp","anpp include WOODY"
"nplatte.us",1,3,"A",2018,33.8,"anpp","anpp include WOODY"
"nplatte.us",1,4,"A",2015,34.84,"anpp","anpp include WOODY"
"nplatte.us",1,4,"A",2016,18.92,"anpp","anpp include WOODY"
"nplatte.us",1,4,"A",2017,91.48,"anpp","anpp include WOODY"
"nplatte.us",1,4,"A",2018,64.28,"anpp","anpp include WOODY"
"nplatte.us",1,5,"A",2015,74.76,"anpp","anpp include WOODY"
"nplatte.us",1,5,"A",2016,15.68,"anpp","anpp include WOODY"
"nplatte.us",1,5,"A",2017,51.76,"anpp","anpp include WOODY"
"nplatte.us",1,5,"A",2018,22.48,"anpp","anpp include WOODY"
"nplatte.us",1,6,"A",2015,67.28,"anpp","anpp include WOODY"
"nplatte.us",1,6,"A",2016,50.52,"anpp","anpp include WOODY"
"nplatte.us",1,6,"A",2017,60.04,"anpp","anpp include WOODY"
"nplatte.us",1,6,"A",2018,32.48,"anpp","anpp include WOODY"
"nplatte.us",1,7,"A",2015,52.32,"anpp","anpp include WOODY"
"nplatte.us",1,7,"A",2016,17.64,"anpp","anpp include WOODY"
"nplatte.us",1,7,"A",2017,60.44,"anpp","anpp include WOODY"
"nplatte.us",1,7,"A",2018,18.2,"anpp","anpp include WOODY"
"nplatte.us",1,8,"A",2015,60.12,"anpp","anpp include WOODY"
"nplatte.us",1,8,"A",2016,25.04,"anpp","anpp include WOODY"
"nplatte.us",1,8,"A",2017,56.92,"anpp","anpp include WOODY"
"nplatte.us",1,8,"A",2018,19,"anpp","anpp include WOODY"
"nplatte.us",1,9,"A",2015,37.48,"anpp","anpp include WOODY"
"nplatte.us",1,9,"A",2016,16.32,"anpp","anpp include WOODY"
"nplatte.us",1,9,"A",2017,30.52,"anpp","anpp include WOODY"
"nplatte.us",1,9,"A",2018,26.84,"anpp","anpp include WOODY"
"nplatte.us",1,10,"A",2015,47.68,"anpp","anpp include WOODY"
"nplatte.us",1,10,"A",2016,10.56,"anpp","anpp include WOODY"
"nplatte.us",1,10,"A",2017,20.12,"anpp","anpp include WOODY"
"nplatte.us",1,10,"A",2018,27.96,"anpp","anpp include WOODY"
"nplatte.us",1,11,"A",2015,44.96,"anpp","anpp include WOODY"
"nplatte.us",1,11,"A",2016,5,"anpp","anpp include WOODY"
"nplatte.us",1,11,"A",2017,32.44,"anpp","anpp include WOODY"
"nplatte.us",1,11,"A",2018,33.36,"anpp","anpp include WOODY"
"nplatte.us",1,12,"A",2015,42.88,"anpp","anpp include WOODY"
"nplatte.us",1,12,"A",2016,12.6,"anpp","anpp include WOODY"
"nplatte.us",1,12,"A",2017,55.76,"anpp","anpp include WOODY"
"nplatte.us",1,12,"A",2018,43.32,"anpp","anpp include WOODY"
"nplatte.us",1,13,"A",2015,37.8,"anpp","anpp include WOODY"
"nplatte.us",1,13,"A",2016,6.68,"anpp","anpp include WOODY"
"nplatte.us",1,13,"A",2017,21.32,"anpp","anpp include WOODY"
"nplatte.us",1,13,"A",2018,26.4,"anpp","anpp include WOODY"
"nplatte.us",1,14,"A",2015,47.44,"anpp","anpp include WOODY"
"nplatte.us",1,14,"A",2016,7.48,"anpp","anpp include WOODY"
"nplatte.us",1,14,"A",2017,12.6,"anpp","anpp include WOODY"
"nplatte.us",1,14,"A",2018,5.4,"anpp","anpp include WOODY"
"nplatte.us",1,15,"A",2015,52.6,"anpp","anpp include WOODY"
"nplatte.us",1,15,"A",2016,17.08,"anpp","anpp include WOODY"
"nplatte.us",1,15,"A",2017,28.32,"anpp","anpp include WOODY"
"nplatte.us",1,15,"A",2018,26.6,"anpp","anpp include WOODY"
"nplatte.us",1,16,"A",2015,29.24,"anpp","anpp include WOODY"
"nplatte.us",1,16,"A",2016,23.4,"anpp","anpp include WOODY"
"nplatte.us",1,16,"A",2017,23.32,"anpp","anpp include WOODY"
"nplatte.us",1,16,"A",2018,33.72,"anpp","anpp include WOODY"
"prades.es",1,1,"A",1999,11910,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2000,12148,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2001,12317,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2002,11961,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2003,12056,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2004,12243,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2005,12381,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2006,12409,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2007,12304,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2008,12471,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2009,12700,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2010,12827,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2011,12760,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2012,12691,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2013,12958,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2014,13079,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2015,13384,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2016,13402,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2017,13480,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2018,13658,"anpp","anpp include WOODY"
"prades.es",1,1,"A",2019,13836,"anpp","anpp include WOODY"
"prades.es",1,2,"A",1999,15135,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2000,15359,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2001,15562,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2002,15627,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2003,15845,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2004,16230,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2005,16487,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2006,16594,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2007,16493,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2008,16657,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2009,17013,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2010,17281,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2011,17435,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2012,17435,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2013,17601,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2014,17754,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2015,17718,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2016,17890,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2017,17700,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2018,17517,"anpp","anpp include WOODY"
"prades.es",1,2,"A",2019,17637,"anpp","anpp include WOODY"
"prades.es",1,3,"A",1999,12165,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2000,12326,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2001,12447,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2002,12485,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2003,12644,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2004,12952,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2005,13159,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2006,13278,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2007,13223,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2008,13329,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2009,13590,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2010,13838,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2011,13949,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2012,13940,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2013,14139,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2014,14213,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2015,14085,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2016,14115,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2017,14229,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2018,14464,"anpp","anpp include WOODY"
"prades.es",1,3,"A",2019,14587,"anpp","anpp include WOODY"
"prades.es",1,4,"A",1999,6930,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2000,7043,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2001,6940,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2002,6936,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2003,6986,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2004,7166,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2005,7245,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2006,7303,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2007,7232,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2008,7351,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2009,7555,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2010,7683,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2011,7752,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2012,7753,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2013,7779,"anpp","anpp include WOODY"
"prades.es",1,4,"A",2014,7886,"anpp","anpp include WOODY"
